filename,js_floor,spearman_floor,ssim_floor
cassette_player_0100.npz,0.11299650288788615,0.8987755102040816,0.9532443224384515
cassette_player_0101.npz,0.07560978594812522,0.9613265306122448,0.9902746057312649
cassette_player_0102.npz,0.1260992295966917,0.8475510204081631,0.9570258556949897
cassette_player_0103.npz,0.10549069274347245,0.9132653061224488,0.9695123736062398
cassette_player_0104.npz,0.11208571871649534,0.8293877551020407,0.9643944618960145
cassette_player_0105.npz,0.09389249830748468,0.9752849023117929,0.9890906930496861
cassette_player_0106.npz,0.08462400891002286,0.958673469387755,0.9728495707754443
cassette_player_0107.npz,0.0838978549087583,0.9533673469387755,0.9875740586724451
cassette_player_0108.npz,0.11284271119898857,0.8146938775510203,0.9620022955768741
cassette_player_0109.npz,0.06452021273899161,0.9746938775510203,0.9900842303202145
cassette_player_0110.npz,0.12410465508059669,0.7155102040816325,0.9633086547103917
cassette_player_0111.npz,0.08404002877369135,0.9704237639593196,0.9905538198662324
cassette_player_0112.npz,0.06525528872735768,0.9556122448979592,0.9900612753032472
cassette_player_0113.npz,0.3349602526481611,0.10757846739608186,0.7141727473352637
cassette_player_0114.npz,0.08333184058042697,0.9234693877551019,0.9783610179220519
cassette_player_0115.npz,0.0792091215179654,0.9157142857142856,0.979785922380502
cassette_player_0116.npz,0.2152939841564435,0.552514094927104,0.8615795881819845
cassette_player_0117.npz,0.1315361053287866,0.9130612244897958,0.9661385223787244
cassette_player_0118.npz,0.08256196972704409,0.8691836734693875,0.9775836599086599
cassette_player_0119.npz,0.0605763967994716,0.8525510204081632,0.9905993368586812
cassette_player_0120.npz,0.07932005507923386,0.978390103644075,0.984600342542936
cassette_player_0121.npz,0.09905458533174935,0.844081632653061,0.9715143015114879
cassette_player_0122.npz,0.10579968213113941,0.8201020408163265,0.968023587860692
cassette_player_0123.npz,0.13196608316707767,0.9224489795918366,0.9687157336970453
cassette_player_0124.npz,0.061602341533864347,0.9781632653061223,0.9929947216828641
cassette_player_0125.npz,0.079784413197916,0.9678571428571427,0.989292330854405
cassette_player_0126.npz,0.1341100185792096,0.44683673469387747,0.944653163216339
cassette_player_0127.npz,0.09458167107680986,0.818673469387755,0.9700774572724764
cassette_player_0128.npz,0.06913921879974226,0.9319387755102039,0.984211392811239
cassette_player_0129.npz,0.19301018121912902,0.4361224489795918,0.8891856555700307
cassette_player_0130.npz,0.08659454311288034,0.8731632653061223,0.9810993105792988
cassette_player_0131.npz,0.0732622030933678,0.9704081632653061,0.9874437323719092
cassette_player_0132.npz,0.0879716566515714,0.9468367346938774,0.9863526329844512
cassette_player_0133.npz,0.09692608086769326,0.8931632653061224,0.9711694425287327
cassette_player_0134.npz,0.09044749465537487,0.9384693877551019,0.9770315861109268
cassette_player_0135.npz,0.1410568621297315,0.6028571428571429,0.9357175601486464
cassette_player_0136.npz,0.10009059512839948,0.9115306122448978,0.9746975184119716
cassette_player_0137.npz,0.1348348984914267,0.7853061224489795,0.9517273932575615
cassette_player_0138.npz,0.06698600593089411,0.9429591836734693,0.9867514873065557
cassette_player_0139.npz,0.06094667530737745,0.9711224489795917,0.9907161879607421
cassette_player_0140.npz,0.11949577888409234,0.6901020408163263,0.952044424269175
cassette_player_0141.npz,0.04477864796572803,0.9754081632653059,0.9950854204469044
cassette_player_0142.npz,0.11269088228029892,0.7744897959183672,0.9580500094194205
cassette_player_0143.npz,0.058168794250089216,0.9347959183673469,0.9908215812765261
cassette_player_0144.npz,0.1429907652712007,0.895816326530612,0.9619237268672868
cassette_player_0145.npz,0.10956741006152389,0.8776530612244897,0.963359525755182
cassette_player_0146.npz,0.07037823827899031,0.9594897959183671,0.9880479997946509
cassette_player_0147.npz,0.05494201242223062,0.9713265306122448,0.9923542624299472
cassette_player_0148.npz,0.18232119971870536,0.8738389837658544,0.9470861141687115
cassette_player_0149.npz,0.07000391570808592,0.9511224489795919,0.9867014815726985
cassette_player_0150.npz,0.11869552422866628,0.8948979591836733,0.9698298818659205
cassette_player_0151.npz,0.0738734463963994,0.9570408163265304,0.9834559012724616
cassette_player_0152.npz,0.06730809322301111,0.9824489795918365,0.9903843527502114
cassette_player_0153.npz,0.11472418949852144,0.8961224489795917,0.9750851756957285
cassette_player_0154.npz,0.08493878360621925,0.9524489795918365,0.9838151336363561
cassette_player_0155.npz,0.09258054851510479,0.9595918367346937,0.9839214221963863
cassette_player_0156.npz,0.06032659379954744,0.9364285714285714,0.9891627448390836
cassette_player_0157.npz,0.06604665426693362,0.9789795918367346,0.9894913454521661
cassette_player_0158.npz,0.05661324815879299,0.9561224489795916,0.9905682217684888
cassette_player_0159.npz,0.08365228871130528,0.8603061224489794,0.9746765479822281
cassette_player_0160.npz,0.07616743214574606,0.921734693877551,0.9822962872460733
cassette_player_0161.npz,0.08440989673382174,0.9240816326530611,0.98195331719485
cassette_player_0162.npz,0.05335499288888456,0.9712244897959182,0.9925675000152776
cassette_player_0163.npz,0.1116413462600356,0.9216326530612244,0.9746539630733334
cassette_player_0164.npz,0.21021545017271573,0.9114215313192694,0.8995593598559086
cassette_player_0165.npz,0.06939660795684859,0.845204081632653,0.9826904089969972
cassette_player_0166.npz,0.0973420216261749,0.7625510204081632,0.9641401447603468
cassette_player_0167.npz,0.05017921293779589,0.968469387755102,0.99330668395578
cassette_player_0168.npz,0.12525961534011226,0.9270134445221676,0.9668831258465138
cassette_player_0169.npz,0.17651044297969695,0.8700282994597375,0.9356763125704478
cassette_player_0170.npz,0.1185699608270551,0.790204081632653,0.9560715338417981
cassette_player_0171.npz,0.10986625337378045,0.928673469387755,0.9731337012067772
cassette_player_0172.npz,0.06974467044943217,0.9010204081632652,0.9865954734625371
cassette_player_0173.npz,0.11832542903526456,0.9317277321708317,0.9732681330137626
cassette_player_0174.npz,0.12402011698826225,0.8803061224489795,0.9650928885925113
cassette_player_0175.npz,0.09485432833810947,0.9555345802747073,0.9840256336987647
cassette_player_0176.npz,0.2447190640057437,0.45806122448979586,0.8256064192429237
cassette_player_0177.npz,0.08772511986132757,0.956734693877551,0.984693468712435
cassette_player_0178.npz,0.07109752673002544,0.968265306122449,0.984299651234254
cassette_player_0179.npz,0.04672433552310124,0.9746938775510203,0.9939181926639126
cassette_player_0180.npz,0.04448674241157887,0.9769387755102039,0.9953153292228223
cassette_player_0181.npz,0.07870457712640785,0.9363265306122448,0.9808234281101809
cassette_player_0182.npz,0.0783800988841853,0.9367346938775509,0.9873245870286528
cassette_player_0183.npz,0.04875266615746824,0.9735714285714284,0.9940580953819073
cassette_player_0184.npz,0.09300327314830122,0.7989795918367346,0.9729315786574533
